------+---------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File         Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
  231 |  3     equ.s     84 | Equivalence | 11 |         |    0 | 00/8000               | PRNTFAC              equ      $ED2E                ; Prints number in FAC (in decimal format). FAC is destroyed
  232 |  3     equ.s     85 | Equivalence | 11 |         |    0 | 00/8000               | FIN                  equ      $EC4A                ; FAC = expression pointed TXTPTR
  233 |  3     equ.s     86 | Equivalence | 11 |         |    0 | 00/8000               | FNEG                 equ      $EED0                ; FAC = - FAC
  234 |  3     equ.s     87 | Equivalence | 11 |         |    0 | 00/8000               | FABS                 equ      $EBAF                ; FAC = ABS(FAC)
  235 |  3     equ.s     88 | Equivalence | 11 |         |    0 | 00/8000               | F2INT16              equ      $E752                ; FAC to 16 bits int in A/Y and $50/51 (low/high)
  236 |  3     equ.s     89 | Equivalence | 11 |         |    0 | 00/8000               | FADD                 equ      $E7BE                ; FAC = FAC + ARG
  237 |  3     equ.s     90 | Equivalence | 11 |         |    0 | 00/8000               | FSUBT                equ      $E7AA                ; FAC = FAC - ARG
  238 |  3     equ.s     91 | Equivalence | 11 |         |    0 | 00/8000               | FMULT                equ      $E97F                ; Move the number pointed by Y,A into ARG and fall into FMULTT
  239 |  3     equ.s     92 | Equivalence | 11 |         |    0 | 00/8000               | FMULTT               equ      $E982                ; FAC = FAC x ARG
  240 |  3     equ.s     93 | Equivalence | 11 |         |    0 | 00/8000               | FDIVT                equ      $EA69                ; FAC = FAC / ARG
  241 |  3     equ.s     94 | Equivalence | 11 |         |    0 | 00/8000               | RND                  equ      $EFAE                ; FAC = random number
  242 |  3     equ.s     95 | Equivalence | 11 |         |    0 | 00/8000               | FOUT                 equ      $ED34                ; Create a string at the start of the stack ($100−$110)
  243 |  3     equ.s     96 | Equivalence | 11 |         |    0 | 00/8000               | MOVAF                equ      $EB63                ; Move FAC into ARG. On exit A=FACEXP and Z is set
  244 |  3     equ.s     97 | Equivalence | 11 |         |    0 | 00/8000               | CONINT               equ      $E6FB                ; Convert FAC into a single byte number in X and FACLO
  245 |  3     equ.s     98 | Equivalence | 11 |         |    0 | 00/8000               | YTOFAC               equ      $E301                ; Float y
  246 |  3     equ.s     99 | Equivalence | 11 |         |    0 | 00/8000               | MOVMF                equ      $EB2B                ; Routine to pack FP number. Address of destination must be in Y
  247 |  3     equ.s    100 | Comment     | 11 |         |    0 | 00/8000               |                                 ; (high) and X (low). Result is packed from FAC                             
  248 |  3     equ.s    101 | Equivalence | 11 |         |    0 | 00/8000               | QUINT                equ      $EBF2                ; convert fac to 16bit INT at $A0 and $A1 (fac+3/fac+4)
  249 |  3     equ.s    102 | Equivalence | 11 |         |    0 | 00/8000               | STROUT               equ      $DB3A                ;
  250 |  3     equ.s    103 | Equivalence | 11 |         |    0 | 00/8000               | LINPRT               equ      $ED24                ; Converts the unsigned hexadecimal number in X (low) and A (high) into a decimal number and displays it.
  251 |  3     equ.s    104 | Empty       | 11 |         |    0 | 00/8000               |                                                    
  252 |  3     equ.s    105 | Comment     | 11 |         |    0 | 00/8000               | * A intégrer :
  253 |  3     equ.s    106 | Comment     | 11 |         |    0 | 00/8000               | *FSUB = $E7A7    OVERFLOW = $E8D5        ONE = $E913        FLOG = $E941    CONUPK = $E9E3  MUL10 = $EA39 
  254 |  3     equ.s    107 | Comment     | 11 |         |    0 | 00/8000               | * FDIV = $EA66        DIVERR = $EAE1        MOVFM = $EAF9    FLOAT = $EB93        FCOMP = $EBB2      
  255 |  3     equ.s    108 | Comment     | 11 |         |    0 | 00/8000               | * FINT = $EC23   SQR = $EE8D        FPWRT = $EE9    FEXP = $EF09      FCOS = $EFEA    FSIN = $EFF1  FTAN = $F03A 
  256 |  3     equ.s    109 | Comment     | 11 |         |    0 | 00/8000               | * PIHALF = $F066   FATN = $F09E        
  257 |  3     equ.s    110 | Comment     | 11 |         |    0 | 00/8000               | *
  258 |  3     equ.s    111 | Comment     | 11 |         |    0 | 00/8000               | ************ Applesoft BASIC ************
  259 |  3     equ.s    112 | Equivalence | 11 |         |    0 | 00/8000               | TXTTAB               equ      $67                  ; $67/$68 address of beginning of BASIC Program ($0801 is default)
  260 |  3     equ.s    113 | Equivalence | 11 |         |    0 | 00/8000               | PRGEND               equ      $AF                  ; $AF/$B0 address of end of Applesoft program plus 1 or 2 of BASIC
  261 |  3     equ.s    114 | Equivalence | 11 |         |    0 | 00/8000               | VARTAB               equ      $69                  ; $69/$6A address of beginning of simple variables, just after Basic prog. (unless modified by LOMEN)
  262 |  3     equ.s    115 | Equivalence | 11 |         |    0 | 00/8000               | ARYTAB               equ      $6B                  ; $6B/$6C addresse of beginning of array variables, just after simple variables
  263 |  3     equ.s    116 | Equivalence | 11 |         |    0 | 00/8000               | STREND               equ      $6D                  ; $6D/$6E addresse of end of array variables
  264 |  3     equ.s    117 | Equivalence | 11 |         |    0 | 00/8000               | MEMSIZ               equ      $73                  ; $73/$74 : top of string data, set by HIMEM: (usually $9600),
  265 |  3     equ.s    118 | Equivalence | 11 |         |    0 | 00/8000               | FRETOP               equ      $6F                  ; $6F/$70 bottom of string data, growing downwards
  266 |  3     equ.s    119 | Equivalence | 11 |         |    0 | 00/8000               | CHRGOT               equ      $B7                  ; get char pointed by TXTPTR in A
  267 |  3     equ.s    120 | Equivalence | 11 |         |    0 | 00/8000               | CHRGET               equ      $B1                  ; advance TXTPRT and read char
  268 |  3     equ.s    121 | Equivalence | 11 |         |    0 | 00/8000               | TXTPTR               equ      $B8                  ; pointer $B8/$B9 used in chrget and chrgot
  269 |  3     equ.s    122 | Equivalence | 11 |         |    0 | 00/8000               | CHKCOM               equ      $DEBE                ; check for comma and move TXTPTR forward
  270 |  3     equ.s    123 | Equivalence | 11 |         |    0 | 00/8000               | FRMNUM               equ      $DD67                ; eval num. value, variable, expression pointed by TXTPTR, advance TXTPTR
  271 |  3     equ.s    124 | Equivalence | 11 |         |    0 | 00/8000               | GETADR               equ      $E752                ; convert FAC to integer (to Y,A)
  272 |  3     equ.s    125 | Equivalence | 11 |         |    0 | 00/8000               | FRMEVL               equ      $DD7B                ; evaluate any expression, result in FAC.
  273 |  3     equ.s    126 | Equivalence | 11 |         |    0 | 00/8000               | FRESTR               equ      $E5FD                ; check if epression is a string. A = length, pointer in $5E/$5F
  274 |  3     equ.s    127 | Equivalence | 11 |         |    0 | 00/8000               | ERRDIR               equ      $E306                ; illegal direct if not running
  275 |  3     equ.s    128 | Empty       | 11 |         |    0 | 00/8000               |                                                    
  276 |  3     equ.s    129 | Equivalence | 11 |         |    0 | 00/8000               | PTRGET               equ      $DFE3                ; On entry, TXTPTR must be pointing to the first character of the variable's name.
  277 |  3     equ.s    130 | Comment     | 11 |         |    0 | 00/8000               | * finds an Applesoft variable's memory address and puts a pointer to it in VARPNT ($83-$84) and in A/Y (low/hi). 
  278 |  3     equ.s    131 | Comment     | 11 |         |    0 | 00/8000               | * The variable's name is left in VARNAM ($81-$82). It will work with any type of variable (integer, array element, string..)
  279 |  3     equ.s    132 | Comment     | 11 |         |    0 | 00/8000               | * If the variable does not already exist, PTRGET will create it for you
  280 |  3     equ.s    133 | Comment     | 11 |         |    0 | 00/8000               | * Advances TXTPTR.
  281 |  3     equ.s    134 | Comment     | 11 |         |    0 | 00/8000               | * Set : vartype equ $11 ; str$=$ff, num=$00 
  282 |  3     equ.s    135 | Comment     | 11 |         |    0 | 00/8000               | * set : numtype equ $12 ; int =$80, real = $00
  283 |  3     equ.s    136 | Empty       | 11 |         |    0 | 00/8000               |                                                    
  284 |  3     equ.s    137 | Equivalence | 11 |         |    0 | 00/8000               | CHKNUM               equ      $DD6A                ; verifies that the most recent var found by PTRGET was numeric.
  285 |  3     equ.s    138 | Comment     | 11 |         |    0 | 00/8000               |  *  https://www.brutaldeluxe.fr/documentation/thesourcerorsapprentice/thesourcerorsapprentice_v1n1.pdf
  286 |  3     equ.s    139 | Comment     | 11 |         |    0 | 00/8000               |  * Type mismatch error if var not numeric
  287 |  3     equ.s    140 | Empty       | 11 |         |    0 | 00/8000               |                                                    
  288 |  1 asmdemo.s     33 | Comment     | 11 |         |    0 | 00/8000               | *<sym>
  289 |  1 asmdemo.s     34 | Equivalence | 11 |         |    0 | 00/8000               | MyBuffer             equ      $8000                ; starting address of storage for MyPort grafport
  290 |  1 asmdemo.s     35 | Comment     | 11 |         |    0 | 00/8000               | *<sym>
  291 |  1 asmdemo.s     36 | Equivalence | 11 |         |    0 | 00/8000               | TestFont             equ      $800                 ; loading address of "TEST.FONT" file
  292 |  1 asmdemo.s     37 | Comment     | 11 |         |    0 | 00/8000               | *<sym>
  293 |  1 asmdemo.s     38 | Equivalence | 11 |         |    0 | 00/8000               | ptr                  equ      $06                  
  294 |  1 asmdemo.s     39 | Comment     | 11 |         |    0 | 00/8000               | *
  295 |  1 asmdemo.s     40 | Comment     | 11 |         |    0 | 00/8000               | **************************** MAIN PROGRAM ****************************
  296 |  1 asmdemo.s     41 | Comment     | 11 |         |    0 | 00/8000               | *
  297 |  1 asmdemo.s     42 | Directive   | 11 |         |    0 | 00/8000               |                      org      $E00                 
  298 |  1 asmdemo.s     43 | Empty       | 11 |         |    0 | 00/0E00               |                                                    
  299 |  1 asmdemo.s     44 | Code        | 11 |         |    2 | 00/0E00 : A9 04       |                      lda      #4                   
  300 |  1 asmdemo.s     45 | Code        | 11 |         |    3 | 00/0E02 : 20 F5 BE    |                      jsr      {$bef5}              
  301 |  1 asmdemo.s     46 | Code        | 11 |         |    2 | 00/0E05 : 90 03       |                      bcc      GetbufOK             
  302 |  1 asmdemo.s     47 | Code        | 11 |         |    3 | 00/0E07 : 4C 04 0F    |                      jmp      dataerr              
